DONATION_ID,DISBURSEMENT_ID,DISBURSEMENT_BATCH_ID,FOUNDATION_ID,FOUNDATION_NAME,PARTNER_ID,PARTNER_NAME,SUBSIDIARY_ID,SUBSIDIARY_NAME,ORGANISATION_ID,ORGANISATION_NAME,ORGANISATION_COUNTRY,FUNDRAISER_ID,MATCHED_FROM_DONATION_ID,PROVIDER,PAYMENT_INTENT_EXTERNAL_ID,SUBSCRIPTION_ID,EXTERNAL_PAYMENT_URL,CREATED_AT,CANCELLED_AT,SETTLED_AT,PAYMENT_INITIATED_AT,PAID_AT,DONATION_TYPE,DONATION_STATUS,COMPLIANCE_STATUS,PAYMENT_METHOD,REASSIGNED_REASON,DONATION_REQUEST_SENT_AT,DONATION_REQUEST_REFERENCE,ACCOUNT_ID,DONATION_CURRENCY,DONATION_AMOUNT,DONATION_AMOUNT_USD,SETTLED_CURRENCY,SETTLED_AMOUNT,SETTLED_AMOUNT_USD,DONATION_REQUEST_CURRENCY,DONATION_REQUEST_AMOUNT,DONATION_FEE_CURRENCY,DONATION_FEE_AMOUNT,DONATION_FEE_AMOUNT_USD,ACTUAL_ORGANISATION_CURRENCY,ATTRIBUTED_ORGANISATION_AMOUNT,ATTRIBUTED_ORGANISATION_AMOUNT_USD,SUBSIDIARY_FEE_CURRENCY,SUBSIDIARY_FEE_AMOUNT
donation_000000CqbcNXpyrpoU1I2i1EWYEI5,disbursement_000000CrqdrNnF7GswGdR0qPUkUXz,disbursementbatch_000000CrqdrNnF7GswGdR0qPUkUXw,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000Cg6Ca9HPY51Yk5R8SztVZAm,Partner_Name_6,,,organisation_000000C6zgrYpEHj7OE6ldeApMzUA,Organisation_Name_19,United States,,,,,,,2024-05-10 11:00:23.989 Z,,2024-05-13 15:46:02.142 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2024-05-13 15:45:52.529 Z,Millie-20240512-08,,USD,9.6,9.6,USD,9.6,9.6,USD,9.6,,,,USD,9.6,9.6,,
donation_000000CrtmX9BMXKXcrvYQgXNvxOy,disbursement_000000CuhmgoxEgQ968PkPpu5IgQm,disbursementbatch_000000Cuhmgi5mXbBuyGGK0bLKNpw,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000Cg6Ca9HPY51Yk5R8SztVZAm,Partner_Name_6,,,organisation_000000C6zh1k8zNKvxIBQHlz2qZLm,Organisation_Name_127,United States,,,,,,,2024-06-11 16:22:52.949 Z,,2024-06-17 08:51:29.351 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2024-06-17 08:51:18.575 Z,Millie-20240616-74,,USD,4.51,4.51,USD,4.51,4.51,USD,4.51,,,,USD,4.51,4.51,,
donation_000000CvB77mYZ21ZZoXtXr35sAFs,disbursement_000000CyM1pj7y1MQ022pcFqH53f7,disbursementbatch_000000CyM1pj7y1MQ022pcFqH53eW,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000Cg6Ca9HPY51Yk5R8SztVZAm,Partner_Name_6,,,organisation_000000C6zmFTxfZEtdHgBD59udLsL,Organisation_Name_4,United States,,,,,,,2024-09-01 10:00:50.469 Z,,2024-09-02 11:15:53.805 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2024-09-02 11:15:49.420 Z,Millie-20240901-3e,,USD,4.92,4.92,USD,4.92,4.92,USD,4.92,,,,USD,4.92,4.92,,
donation_000000D2ROC4AWsK2d2Wh5z6Y2BFd,disbursement_000000D37lzmwqH7kzDdE2awD5YPA,disbursementbatch_000000D37lzSMTqetRjAll71zAea8,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000Cg6Ca9HPY51Yk5R8SztVZAm,Partner_Name_6,,,organisation_000000CCHS7E1JhcvDNsjvUOM9A3F,Organisation_Name_45,United States,,,,,,,2025-03-01 10:00:52.586 Z,,2025-03-03 10:19:04.168 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2025-03-03 10:17:48.103 Z,Millie-20250302-jc,,USD,98.44,98.44,USD,98.44,98.44,USD,98.44,,,,USD,98.44,98.44,,
donation_000000CgEZbnvrx972fNkiohfJANk,disbursement_000000CzH5vHbXhFEzjGXvyXpY3Em,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704FgqKXZCXmaJ6yfs4Nfr,Organisation_Name_137,Australia,,,,,,,2023-08-25 23:16:35.331 Z,,2024-11-01 12:00:00.000 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.86,0.5592331414,AUD,0.86,0.5652167419,AUD,0.86,,,,AUD,0.86,0.5375032649,,
donation_000000D7Kp1Egl7oCIYy8mWW422h0,disbursement_000000D8ZnLVEkgszW7qqF00fT5GB,disbursementbatch_000000D8ZnLVEkgszW7qqF00fT5FY,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJquUDDZndklzhAEXnE,Subsidiary_Name_8,organisation_000000C704H83EOFbsuZcKjbViHGG,Organisation_Name_15,Australia,,,,,,,2025-06-21 03:58:02.100 Z,,2025-07-25 07:34:48.930 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2025-07-01 09:22:13.562 Z,Atlass-20250630-fx,,AUD,0.88,0.5710650589,AUD,0.88,0.5823186073,AUD,0.88,,,,AUD,0.88,0.5707132527,AUD,
donation_000000D7Kp1Egl7oCIYy8mWW422hC,disbursement_000000D8ZnLc6CphwhI0KKpJPRNpq,disbursementbatch_000000D8ZnLVEkgszW7qqF00fT5FY,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJquUDDZndklzhAEXnE,Subsidiary_Name_8,organisation_000000C704TdTWT7TEPrSxElIc9Mm,Organisation_Name_122,Australia,,,,,,,2025-06-23 01:17:50.558 Z,,2025-07-25 07:34:48.930 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2025-07-01 09:22:13.562 Z,Atlass-20250630-fx,,AUD,29.3,18.89773636,AUD,29.3,19.38856272,AUD,29.3,,,,AUD,29.3,19.00215717,AUD,
donation_000000CfHWLRJo5KtdqZ4GVuUi1ui,disbursement_000000ChSkJO9GtcV5cvOxlJjz6Xg,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704VPGmkGk72JESTbAAwhh,Organisation_Name_30,Australia,,,,,,,2023-08-02 05:34:12.383 Z,,2023-09-05 11:00:00.000 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.39,0.2536057269,AUD,0.39,0.2536057269,AUD,0.39,,,,AUD,0.39,0.2536057269,,
donation_000000Ct53vhTyetrkfN0ssqzGPke,disbursement_000000CvwOkZlacDFr1dG3HZeJRU8,disbursementbatch_000000CvwOkM2gKZLUhKHrcyAMqJc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704MRR1DhQWluuqS76OfMr,Organisation_Name_17,Australia,,,,,,,2024-07-11 03:21:02.234 Z,,2024-08-21 11:00:00.000 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2024-08-19 10:40:05.739 Z,INGAus-20240815-d4,,AUD,0.45,0.303408239,AUD,0.45,0.3031057903,AUD,0.45,,,,AUD,0.45,0.3057230905,,
donation_000000CuxQbhKpgAoJoBRdrh9fw5w,disbursement_000000CyM1f6NbxqCxI3gITXKKqIY,disbursementbatch_000000CyM1ezW9p1Fm7uCCeEaMXi4,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704ChZ4hNQgMSCZdVqoHtf,Organisation_Name_16,Australia,,,,,,,2024-08-26 21:58:53.579 Z,,2024-10-30 12:00:00.000 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2024-10-25 16:13:03.858 Z,INGAus-20241015-d4,,AUD,0.25,0.1692276119,AUD,0.25,0.1640710298,AUD,0.25,,,,AUD,0.25,0.1604147439,,
donation_000000D3EK1I1iYl0MMVUoZYtBO09,disbursement_000000D8ZnLVEkgszW7qqF00fT5FZ,disbursementbatch_000000D8ZnLVEkgszW7qqF00fT5FY,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704BawXH9ssivLdMUR5I0J,Organisation_Name_126,Australia,,,,,,,2025-03-21 02:05:21.831 Z,,2025-04-29 11:44:07.753 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2025-04-16 09:03:35.226 Z,INGAus-20250415-k9,,AUD,0.55,0.3459075585,AUD,0.55,0.3517882949,AUD,0.55,,,,AUD,0.55,0.356695783,,
donation_000000D1zFLKmEUZaZoTNil2rOaQL,disbursement_000000D8ZnLVEkgszW7qqF00fT5FZ,disbursementbatch_000000D8ZnLVEkgszW7qqF00fT5FY,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704BawXH9ssivLdMUR5I0J,Organisation_Name_126,Australia,,,,,,,2025-02-18 02:30:33.056 Z,,2025-04-29 11:44:07.753 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2025-04-16 09:03:35.226 Z,INGAus-20250415-k9,,AUD,0.16,0.1018576088,AUD,0.16,0.1023384131,AUD,0.16,,,,AUD,0.16,0.103766046,,
donation_000000D5xFbb9VstmbldcYY6ipjUX,disbursement_000000D8ZnLVEkgszW7qqF00fT5FZ,disbursementbatch_000000D8ZnLVEkgszW7qqF00fT5FY,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704BawXH9ssivLdMUR5I0J,Organisation_Name_126,Australia,,,,,,,2025-05-27 23:49:06.957 Z,,2025-06-20 13:06:14.630 Z,,,direct,unable_to_pay,pass,unable_to_pay,,2025-06-16 12:19:48.626 Z,INGAus-20250615-ma,,AUD,0.2,0.1289631769,AUD,0.2,0.1297875134,AUD,0.2,,,,AUD,0.2,0.1297075574,,
donation_000000CjF76rRpl8SGVkt3rNPhe9Q,disbursement_000000CmK4MaI48Nn0itbJfoevIpj,disbursementbatch_000000CmK4MaI48Nn0itbJfoevIpc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704ChZ4hNQgMSCZdVqoHtf,Organisation_Name_16,Australia,,,,,,,2023-11-08 22:54:42.208 Z,,2024-01-18 12:00:00.000 Z,2024-01-31 16:52:52.712 Z,2024-01-31 16:52:52.712 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:30:38.392 Z,INGAus-20231214-c9,,AUD,0.92,0.598249407,AUD,0.92,0.598249407,AUD,0.92,,,,AUD,0.92,0.598249407,,
donation_000000D7Kp1Egl7oCIYy8mWW422fI,disbursement_000000D8ZnLVEkgszW7qqF00fT5H5,disbursementbatch_000000D8ZnLVEkgszW7qqF00fT5FY,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJquUDDZndklzhAEXnE,Subsidiary_Name_8,organisation_000000C704TItA2ebgvP0fkr4hFcC,Organisation_Name_91,Australia,,,,,,,2025-06-17 00:27:33.516 Z,,2025-07-25 07:34:48.930 Z,2025-08-13 05:40:49.373 Z,2025-08-13 05:40:49.373 Z,direct,paid,pass,bank_transfer,,2025-07-01 09:22:13.562 Z,Atlass-20250630-fx,,AUD,11.9,7.766102128,AUD,11.9,7.874535712,AUD,11.9,,,,AUD,11.9,7.717599668,AUD,
donation_000000D2BHNV8M0s00102xv3jxD1t,disbursement_000000D8ZnLVEkgszW7qqF00fT5FZ,disbursementbatch_000000D8ZnLVEkgszW7qqF00fT5FY,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704BawXH9ssivLdMUR5I0J,Organisation_Name_126,Australia,,,,,,,2025-02-22 22:35:42.809 Z,,2025-04-29 11:44:07.753 Z,2025-08-13 05:59:31.605 Z,2025-08-13 05:59:31.605 Z,direct,paid,pass,bank_transfer,,2025-04-16 09:03:35.226 Z,INGAus-20250415-k9,,AUD,0.41,0.2606102962,AUD,0.41,0.2622421835,AUD,0.41,,,,AUD,0.41,0.2659004928,,
donation_000000CreVSkjsDEBtvRSm0Q9z0Eq,disbursement_000000CtQ20BAcdTuClFW6c2TcUVA,disbursementbatch_000000CtQ204JAUex1b620mjjeBrE,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000Cg6Ca9HPY51Yk5R8SztVZAm,Partner_Name_6,,,organisation_000000CEFMyY09KOw03mcRmWsNUck,Organisation_Name_70,United States,,,,,,,2024-06-05 13:00:48.524 Z,,2024-06-10 08:39:09.202 Z,2024-07-29 12:00:00.000 Z,2024-09-26 14:09:11.456 Z,direct,paid,pass,cheque,,2024-06-10 08:38:27.100 Z,Millie-20240609-9a,,USD,9.79,9.79,USD,9.79,9.79,USD,9.79,,,,USD,9.79,9.79,,
donation_000000Co2odAaTQFr25gNVh7W98uu,disbursement_000000CqZQ77SKK3fdT3jhfwRDaiJ,disbursementbatch_000000CqZQ77SKK3fdT3jhfwRDai0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704E8lyY3q1URVnORUSBSZ,Organisation_Name_55,Australia,,,,,,,2024-03-07 14:58:16.085 Z,,2024-04-23 11:00:00.000 Z,2024-05-20 14:00:56.095 Z,2024-05-20 14:00:56.095 Z,direct,paid,pass,bank_transfer,,2024-04-16 17:49:49.863 Z,INGAus-20240415-46,,AUD,0.01,0.006603274224,AUD,0.01,0.006437035253,AUD,0.01,,,,AUD,0.01,0.006684401581,,
donation_000000CfdopLjV26Im5FUAo6gxhNw,disbursement_000000ChSkJO9GtcV5cvOxlJjz6Xc,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704TWc4KIW3FhyrPSYdqkW,Organisation_Name_1,Australia,,,,,,,2023-08-11 04:41:22.033 Z,,2023-09-05 11:00:00.000 Z,2023-10-31 17:26:59.986 Z,2023-10-31 17:26:59.986 Z,direct,paid,pass,bank_transfer,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.5,0.3251355473,AUD,0.5,0.3251355473,AUD,0.5,,,,AUD,0.5,0.3251355473,,
donation_000000CjbniAUNuQ1RrU3ZRufwTIm,disbursement_000000CmK4MaI48Nn0itbJfoevIpj,disbursementbatch_000000CmK4MaI48Nn0itbJfoevIpc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704ChZ4hNQgMSCZdVqoHtf,Organisation_Name_16,Australia,,,,,,,2023-11-18 01:47:03.314 Z,,2024-01-18 12:00:00.000 Z,2024-01-31 16:52:52.712 Z,2024-01-31 16:52:52.712 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:30:38.392 Z,INGAus-20231214-c9,,AUD,0.65,0.4226762115,AUD,0.65,0.4226762115,AUD,0.65,,,,AUD,0.65,0.4226762115,,
donation_000000CgzleHQgz1SdgGcOpsur904,disbursement_000000CzH5vOSzq4CAtQ21nqZWLoq,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704MRR1DhQWluuqS76OfMr,Organisation_Name_17,Australia,,,,,,,2023-09-13 22:34:45.165 Z,,2024-11-01 12:00:00.000 Z,2024-12-23 11:36:05.567 Z,2024-12-23 11:36:05.567 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.63,0.4096707896,AUD,0.63,0.4140541249,AUD,0.63,,,,AUD,0.63,0.3937523917,,
donation_000000Cst3DKHIo1opRHYAFVTVaBE,disbursement_000000CvwOkSu8TOIfrTlxSGuL8uA,disbursementbatch_000000CvwOkM2gKZLUhKHrcyAMqJc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704FgqKXZCXmaJ6yfs4Nfr,Organisation_Name_137,Australia,,,,,,,2024-07-06 07:28:12.006 Z,,2024-08-21 11:00:00.000 Z,2024-10-07 16:21:20.546 Z,2024-10-07 16:21:20.546 Z,direct,paid,pass,bank_transfer,,2024-08-19 10:40:05.739 Z,INGAus-20240815-d4,,AUD,0.21,0.1413874566,AUD,0.21,0.1414493688,AUD,0.21,,,,AUD,0.21,0.1426707756,,
donation_000000Ccs7L6vZqlkGF4ioGYbimEi,disbursement_000000Cf5j2NnDBNXGVp0wgJpnsl7,disbursementbatch_000000Cf5j2NnDBNXGVp0wgJpnsky,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2023-06-03 04:12:42.851 Z,,2023-06-28 11:00:00.000 Z,2023-08-09 14:57:12.541 Z,2023-08-09 14:57:12.541 Z,direct,paid,pass,bank_transfer,,2023-06-26 14:02:14.901 Z,INGAus-20230614-39,,AUD,0.5,0.3251355473,AUD,0.5,0.3251355473,AUD,0.5,,,,AUD,0.5,0.3251355473,,
donation_000000CsTxg65VshQlHFR4SLiBOK0,disbursement_000000CvwOkSu8TOIfrTlxSGuL8u6,disbursementbatch_000000CvwOkM2gKZLUhKHrcyAMqJc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2024-06-26 05:25:22.218 Z,,2024-08-21 11:00:00.000 Z,2024-10-07 16:20:47.168 Z,2024-10-07 16:20:47.168 Z,direct,paid,pass,bank_transfer,,2024-08-19 10:40:05.739 Z,INGAus-20240815-d4,,AUD,1.05,0.6980778653,AUD,1.05,0.7072468439,AUD,1.05,,,,AUD,1.05,0.7133538779,,
donation_000000Ckf6CnNWjBFL2nHrrootMmW,disbursement_000000CmK4MaI48Nn0itbJfoevIqZ,disbursementbatch_000000CmK4MaI48Nn0itbJfoevIpc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Ty3staKluJvEifWX39E,Organisation_Name_47,Australia,,,,,,,2023-12-14 07:44:42.046 Z,,2024-01-18 12:00:00.000 Z,2024-01-31 17:10:31.818 Z,2024-01-31 17:10:31.818 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:30:38.392 Z,INGAus-20231214-c9,,AUD,0.8,0.5202168757,AUD,0.8,0.5202168757,AUD,0.8,,,,AUD,0.8,0.5202168757,,
donation_000000Cxo3uyCQjBC1vU80Ldd4LfE,disbursement_000000D07HQ1dIzqRuvCellRPd07M,disbursementbatch_000000D07HPnuOiCXYatga6pvgOwq,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Nsdv4NprtuE4D2k2YvH,Organisation_Name_138,Australia,,,,,,,2024-11-05 22:02:47.703 Z,,2024-12-20 12:00:00.000 Z,2025-02-04 11:21:44.644 Z,2025-02-04 11:21:44.644 Z,direct,paid,pass,bank_transfer,,2024-12-18 10:27:00.254 Z,INGAus-20241211-xz,,AUD,0.51,0.3378713487,AUD,0.51,0.3186901972,AUD,0.51,,,,AUD,0.51,0.313562459,,
donation_000000CdOMwXerCEDX7DghvtRfFdA,disbursement_000000ChSkJHHoknXuSlurw100nxl,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Nsdv4NprtuE4D2k2YvH,Organisation_Name_138,Australia,,,,,,,2023-06-16 03:21:27.372 Z,,2023-09-05 11:00:00.000 Z,2023-10-31 17:26:29.223 Z,2023-10-31 17:26:29.223 Z,direct,paid,pass,bank_transfer,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.5,0.3251355473,AUD,0.5,0.3251355473,AUD,0.5,,,,AUD,0.5,0.3251355473,,
donation_000000Ccufe6NiWuEExbrYK5yL8Ua,disbursement_000000Cf5j2NnDBNXGVp0wgJpnslJ,disbursementbatch_000000Cf5j2NnDBNXGVp0wgJpnsky,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Nsdv4NprtuE4D2k2YvH,Organisation_Name_138,Australia,,,,,,,2023-06-04 04:50:41.861 Z,,2023-06-28 11:00:00.000 Z,2023-08-09 15:17:12.198 Z,2023-08-09 15:17:12.198 Z,direct,paid,pass,bank_transfer,,2023-06-26 14:02:14.901 Z,INGAus-20230614-39,,AUD,0.71,0.4616924772,AUD,0.71,0.4616924772,AUD,0.71,,,,AUD,0.71,0.4616924772,,
donation_000000ClgRrUduDAsmVzpktwPhu5o,disbursement_000000CooFpeQR87cJxnzRDaMNxHM,disbursementbatch_000000CooFpXYyzIf8neVLOHcPeh0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704KtMfEC40Tm7WrsimT9O,Organisation_Name_120,Australia,,,,,,,2024-01-08 18:54:11.108 Z,,2024-03-23 12:00:00.000 Z,2024-04-09 16:40:43.826 Z,2024-04-09 16:40:43.826 Z,direct,paid,pass,bank_transfer,,2024-03-21 10:31:36.496 Z,INGAus-20240215-72,,AUD,0.01,0.006502710946,AUD,0.01,0.006511305727,AUD,0.01,,,,AUD,0.01,0.006621156183,,
donation_000000CdA0JjqTEb3VCWbdpepczz6,disbursement_000000Cf5j2NnDBNXGVp0wgJpnslX,disbursementbatch_000000Cf5j2NnDBNXGVp0wgJpnsky,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704XjNJjWmtTWQQqwjbEz8,Organisation_Name_73,Australia,,,,,,,2023-06-10 08:46:22.422 Z,,2023-06-28 11:00:00.000 Z,2023-08-09 16:05:54.827 Z,2023-08-09 16:05:54.827 Z,direct,paid,pass,bank_transfer,,2023-06-26 14:02:14.901 Z,INGAus-20230614-39,,AUD,0.3,0.1950813284,AUD,0.3,0.1950813284,AUD,0.3,,,,AUD,0.3,0.1950813284,,
donation_000000CeBieIH7AqcUP9KRsABHGWO,disbursement_000000ChSkJO9GtcV5cvOxlJjz6Xi,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Vczh1ueTMcCe8Ce7Xv6,Organisation_Name_25,Australia,,,,,,,2023-07-05 23:27:33.768 Z,,2023-09-05 11:00:00.000 Z,2023-10-31 17:29:05.459 Z,2023-10-31 17:29:05.459 Z,direct,paid,pass,bank_transfer,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.1,0.06502710946,AUD,0.1,0.06502710946,AUD,0.1,,,,AUD,0.1,0.06502710946,,
donation_000000CenpzDVpStMaPUTFfVJeSmW,disbursement_000000ChSkJO9GtcV5cvOxlJjz6Xi,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Vczh1ueTMcCe8Ce7Xv6,Organisation_Name_25,Australia,,,,,,,2023-07-21 07:12:12.510 Z,,2023-09-05 11:00:00.000 Z,2023-10-31 17:29:05.459 Z,2023-10-31 17:29:05.459 Z,direct,paid,pass,bank_transfer,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.31,0.2015840393,AUD,0.31,0.2015840393,AUD,0.31,,,,AUD,0.31,0.2015840393,,
donation_000000CtTzT7afhsZLQ1YiErSohcG,disbursement_000000CvwOkSu8TOIfrTlxSGuL8u6,disbursementbatch_000000CvwOkM2gKZLUhKHrcyAMqJc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2024-07-21 03:50:32.433 Z,,2024-08-21 11:00:00.000 Z,2024-10-07 16:20:47.168 Z,2024-10-07 16:20:47.168 Z,direct,paid,pass,bank_transfer,,2024-08-19 10:40:05.739 Z,INGAus-20240815-d4,,AUD,0.2,0.1336790942,AUD,0.2,0.1347136846,AUD,0.2,,,,AUD,0.2,0.1358769291,,
donation_000000Ce4AkqS3PJI9Z2b5uoCWp0q,disbursement_000000ChSkJHHoknXuSlurw100nxl,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Nsdv4NprtuE4D2k2YvH,Organisation_Name_138,Australia,,,,,,,2023-07-02 22:39:11.898 Z,,2023-09-05 11:00:00.000 Z,2023-10-31 17:26:29.223 Z,2023-10-31 17:26:29.223 Z,direct,paid,pass,bank_transfer,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.95,0.6177575399,AUD,0.95,0.6177575399,AUD,0.95,,,,AUD,0.95,0.6177575399,,
